congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,senate,F000444,Flake,AZ,,R,80,0.8125,0.60153693,3.54559463
0,senate,F000457,Franken,MN,,Democrat,55,0.236363636363636,0.49529896,-1.52013048
115,senate,F000457,Franken,MN,,D,55,0.236363636363636,0.49529896,-1.52013048
0,senate,F000463,Fischer,NE,,Republican,121,0.917355371900826,0.86170412,25.04859475
115,senate,F000463,Fischer,NE,,R,84,0.928571428571429,0.87762998,25.04859475
116,senate,F000463,Fischer,NE,,R,37,0.891891891891892,0.82554812,25.04859475
0,senate,G000359,Graham,SC,,Republican,115,0.869565217391304,0.75743561,14.2659129
115,senate,G000359,Graham,SC,,R,82,0.902439024390244,0.78455638,14.2659129
116,senate,G000359,Graham,SC,,R,33,0.787878787878788,0.69004459,14.2659129
0,senate,G000386,Grassley,IA,,Republican,121,0.909090909090909,0.68329698,9.40683805
115,senate,G000386,Grassley,IA,,R,84,0.904761904761905,0.71443383,9.40683805
116,senate,G000386,Grassley,IA,,R,37,0.918918918918919,0.61260792,9.40683805
0,senate,G000555,Gillibrand,NY,,Democrat,113,0.123893805309735,0.24611797,-22.49045614
115,senate,G000555,Gillibrand,NY,,D,84,0.119047619047619,0.25753921,-22.49045614
116,senate,G000555,Gillibrand,NY,,D,29,0.137931034482759,0.21303578,-22.49045614
0,senate,G000562,Gardner,CO,,Republican,117,0.888888888888889,0.41792602,-4.90558301
115,senate,G000562,Gardner,CO,,R,84,0.916666666666667,0.45142381,-4.90558301
116,senate,G000562,Gardner,CO,,R,33,0.818181818181818,0.3326589,-4.90558301
0,senate,H000338,Hatch,UT,,Republican,84,0.964285714285714,0.824664,18.07933323
115,senate,H000338,Hatch,UT,,R,84,0.964285714285714,0.824664,18.07933323
0,senate,H001041,Heller,NV,,Republican,83,0.91566265060241,0.4997653,-2.41712836
115,senate,H001041,Heller,NV,,R,83,0.91566265060241,0.4997653,-2.41712836
0,senate,H001042,Hirono,HI,,Democrat,121,0.231404958677686,0.19371082,-32.18281473
115,senate,H001042,Hirono,HI,,D,84,0.25,0.21231418,-32.18281473
116,senate,H001042,Hirono,HI,,D,37,0.189189189189189,0.15147618,-32.18281473
0,senate,H001046,Heinrich,NM,,Democrat,120,0.275,0.36653112,-8.2132684
115,senate,H001046,Heinrich,NM,,D,83,0.289156626506024,0.39809242,-8.2132684
116,senate,H001046,Heinrich,NM,,D,37,0.243243243243243,0.29573145,-8.2132684
0,senate,H001061,Hoeven,ND,,Republican,121,0.950413223140496,0.90553776,35.72888837
115,senate,H001061,Hoeven,ND,,R,84,0.964285714285714,0.91518938,35.72888837
116,senate,H001061,Hoeven,ND,,R,37,0.918918918918919,0.88362595,35.72888837
0,senate,H001069,Heitkamp,ND,,Democrat,84,0.547619047619048,0.91518938,35.72888837
115,senate,H001069,Heitkamp,ND,,D,84,0.547619047619048,0.91518938,35.72888837
0,senate,H001075,Harris,CA,,Democrat,109,0.165137614678899,0.2114237,-30.10929307
115,senate,H001075,Harris,CA,,D,84,0.178571428571429,0.22031274,-30.10929307
116,senate,H001075,Harris,CA,,D,25,0.12,0.18155654,-30.10929307
0,senate,H001076,Hassan,NH,,Democrat,121,0.297520661157025,0.50052189,-0.36766386
115,senate,H001076,Hassan,NH,,D,84,0.345238095238095,0.53567328,-0.36766386
116,senate,H001076,Hassan,NH,,D,37,0.189189189189189,0.42071872,-0.36766386
0,senate,H001079,Hyde-Smith,MS,,Republican,53,0.943396226415094,0.76092337,17.82624982
115,senate,H001079,Hyde-Smith,MS,,R,16,1,0.7891585,17.82624982
116,senate,H001079,Hyde-Smith,MS,,R,37,0.918918918918919,0.74871358,17.82624982
0,senate,H001089,Hawley,MO,,Republican,37,0.837837837837838,0.75917205,18.637117
116,senate,H001089,Hawley,MO,,R,37,0.837837837837838,0.75917205,18.637117
0,senate,I000024,Inhofe,OK,,Republican,120,0.925,0.90616601,36.39118454
115,senate,I000024,Inhofe,OK,,R,84,0.94047619047619,0.91631997,36.39118454
116,senate,I000024,Inhofe,OK,,R,36,0.888888888888889,0.88247343,36.39118454
0,senate,I000055,Isakson,GA,,Republican,88,0.920454545454545,0.5916867,5.15937819
115,senate,I000055,Isakson,GA,,R,67,0.940298507462687,0.63168434,5.15937819
116,senate,I000055,Isakson,GA,,R,21,0.857142857142857,0.46407519,5.15937819
0,senate,J000293,Johnson,WI,,Republican,121,0.892561983471074,0.52235841,0.7643432
115,senate,J000293,Johnson,WI,,R,84,0.892857142857143,0.55764569,0.7643432
116,senate,J000293,Johnson,WI,,R,37,0.891891891891892,0.44224673,0.7643432
0,senate,J000300,Jones,AL,,Democrat,63,0.365079365079365,0.8506387,27.72514661
115,senate,J000300,Jones,AL,,D,27,0.518518518518518,0.86317279,27.72514661
116,senate,J000300,Jones,AL,,D,36,0.25,0.84123813,27.72514661
0,senate,K000352,Kyl,AZ,,Republican,7,0.714285714285714,0.63824333,3.54559463
115,senate,K000352,Kyl,AZ,,R,7,0.714285714285714,0.63824333,3.54559463
0,senate,K000367,Klobuchar,MN,,Democrat,112,0.276785714285714,0.48506799,-1.52013048
115,senate,K000367,Klobuchar,MN,,D,84,0.321428571428571,0.51351587,-1.52013048
116,senate,K000367,Klobuchar,MN,,D,28,0.142857142857143,0.39972435,-1.52013048
0,senate,K000383,King,ME,,Independent,121,0.388429752066116,0.45210228,-2.96044935
115,senate,K000383,King,ME,,I,84,0.464285714285714,0.48641584,-2.96044935
116,senate,K000383,King,ME,,I,37,0.216216216216216,0.37420122,-2.96044935
0,senate,K000384,Kaine,VA,,Democrat,121,0.305785123966942,0.41113365,-5.32370582
115,senate,K000384,Kaine,VA,,D,84,0.357142857142857,0.44420349,-5.32370582
116,senate,K000384,Kaine,VA,,D,37,0.189189189189189,0.33605617,-5.32370582
0,senate,K000393,Kennedy,LA,,Republican,120,0.875,0.81683079,19.63911856
115,senate,K000393,Kennedy,LA,,R,83,0.867469879518072,0.83706827,19.63911856
116,senate,K000393,Kennedy,LA,,R,37,0.891891891891892,0.7714332,19.63911856
0,senate,L000174,Leahy,VT,,Democrat,120,0.241666666666667,0.20950233,-26.40835124
115,senate,L000174,Leahy,VT,,D,83,0.265060240963855,0.22777615,-26.40835124
116,senate,L000174,Leahy,VT,,D,37,0.189189189189189,0.16850971,-26.40835124
0,senate,L000575,Lankford,OK,,Republican,121,0.892561983471074,0.90694134,36.39118454
115,senate,L000575,Lankford,OK,,R,84,0.904761904761905,0.91631997,36.39118454
116,senate,L000575,Lankford,OK,,R,37,0.864864864864865,0.88564933,36.39118454
0,senate,L000577,Lee,UT,,Republican,119,0.739495798319328,0.8014287,18.07933323
115,senate,L000577,Lee,UT,,R,84,0.785714285714286,0.824664,18.07933323
116,senate,L000577,Lee,UT,,R,35,0.628571428571429,0.74566398,18.07933323
0,senate,L000594,Loeffler,GA,,Republican,8,1,0.71399177,5.15937819
116,senate,L000594,Loeffler,GA,,R,8,1,0.71399177,5.15937819
0,senate,M000133,Markey,MA,,Democrat,120,0.15,0.21396517,-27.19670645
115,senate,M000133,Markey,MA,,D,83,0.156626506024096,0.2354061,-27.19670645
116,senate,M000133,Markey,MA,,D,37,0.135135135135135,0.16586795,-27.19670645
0,senate,M000303,McCain,AZ,,Republican,53,0.830188679245283,0.61164701,3.54559463
115,senate,M000303,McCain,AZ,,R,53,0.830188679245283,0.61164701,3.54559463
0,senate,M000355,McConnell,KY,,Republican,120,0.941666666666667,0.88610086,29.83745022
115,senate,M000355,McConnell,KY,,R,83,0.951807228915663,0.89847086,29.83745022
116,senate,M000355,McConnell,KY,,R,37,0.918918918918919,0.85835195,29.83745022
0,senate,M000639,Menendez,NJ,,Democrat,119,0.226890756302521,0.28526476,-14.1026978
115,senate,M000639,Menendez,NJ,,D,82,0.25609756097561,0.30812243,-14.1026978
116,senate,M000639,Menendez,NJ,,D,37,0.162162162162162,0.23460723,-14.1026978
0,senate,M000934,Moran,KS,,Republican,119,0.831932773109244,0.83187022,20.60221107
115,senate,M000934,Moran,KS,,R,83,0.927710843373494,0.84549922,20.60221107
116,senate,M000934,Moran,KS,,R,36,0.611111111111111,0.80044779,20.60221107
0,senate,M001111,Murray,WA,,Democrat,121,0.239669421487603,0.28377436,-15.4790881
115,senate,M001111,Murray,WA,,D,84,0.261904761904762,0.31016827,-15.4790881
116,senate,M001111,Murray,WA,,D,37,0.189189189189189,0.22385304,-15.4790881
0,senate,M001153,Murkowski,AK,,Republican,117,0.743589743589744,0.76521636,14.73064079
115,senate,M001153,Murkowski,AK,,R,82,0.817073170731707,0.78684126,14.73064079
116,senate,M001153,Murkowski,AK,,R,35,0.571428571428571,0.7145523,14.73064079
0,senate,M001169,Murphy,CT,,Democrat,119,0.260504201680672,0.30234612,-13.63938672
115,senate,M001169,Murphy,CT,,D,83,0.27710843373494,0.32799846,-13.63938672
116,senate,M001169,Murphy,CT,,D,36,0.222222222222222,0.24320323,-13.63938672
0,senate,M001170,McCaskill,MO,,Democrat,83,0.457831325301205,0.83012856,18.637117
115,senate,M001170,McCaskill,MO,,D,83,0.457831325301205,0.83012856,18.637117
0,senate,M001176,Merkley,OR,,Democrat,121,0.140495867768595,0.33029091,-10.97781682
115,senate,M001176,Merkley,OR,,D,84,0.130952380952381,0.35961111,-10.97781682
116,senate,M001176,Merkley,OR,,D,37,0.162162162162162,0.26372613,-10.97781682
0,senate,M001183,Manchin,WV,,Democrat,121,0.528925619834711,0.91502978,42.15364679
115,senate,M001183,Manchin,WV,,D,84,0.607142857142857,0.9224584,42.15364679
116,senate,M001183,Manchin,WV,,D,37,0.351351351351351,0.89816479,42.15364679
0,senate,M001197,McSally,AZ,,Republican,133,0.947368421052632,0.56452315,3.54559463
116,senate,M001197,McSally,AZ,,R,37,0.891891891891892,0.49711115,3.54559463
0,senate,N000032,Nelson,FL,,Democrat,83,0.433734939759036,0.56806183,1.19862561
115,senate,N000032,Nelson,FL,,D,83,0.433734939759036,0.56806183,1.19862561
0,senate,P000449,Portman,OH,,Republican,120,0.908333333333333,0.65911403,8.1295744
115,senate,P000449,Portman,OH,,R,84,0.94047619047619,0.69369075,8.1295744
116,senate,P000449,Portman,OH,,R,36,0.833333333333333,0.57843503,8.1295744
0,senate,P000595,Peters,MI,,Democrat,120,0.291666666666667,0.51145821,0.22303327
115,senate,P000595,Peters,MI,,D,83,0.337349397590361,0.54693486,0.22303327
116,senate,P000595,Peters,MI,,D,37,0.189189189189189,0.43187545,0.22303327
0,senate,P000603,Paul,KY,,Republican,111,0.693693693693694,0.88226827,29.83745022
115,senate,P000603,Paul,KY,,R,81,0.728395061728395,0.89824468,29.83745022
116,senate,P000603,Paul,KY,,R,30,0.6,0.83913195,29.83745022
0,senate,P000612,Perdue,GA,,Republican,114,0.947368421052632,0.60954407,5.15937819
115,senate,P000612,Perdue,GA,,R,83,0.951807228915663,0.63744463,5.15937819
116,senate,P000612,Perdue,GA,,R,31,0.935483870967742,0.53484257,5.15937819
0,senate,R000122,Reed,RI,,Democrat,121,0.239669421487603,0.28351573,-15.50854907
115,senate,R000122,Reed,RI,,D,84,0.285714285714286,0.30989164,-15.50854907
116,senate,R000122,Reed,RI,,D,37,0.135135135135135,0.22363527,-15.50854907
0,senate,R000307,Roberts,KS,,Republican,121,0.950413223140496,0.82735999,20.60221107
115,senate,R000307,Roberts,KS,,R,84,0.964285714285714,0.84710357,20.60221107
116,senate,R000307,Roberts,KS,,R,37,0.918918918918919,0.78253671,20.60221107
0,senate,R000584,Risch,ID,,Republican,119,0.907563025210084,0.89329858,31.76941855
115,senate,R000584,Risch,ID,,R,84,0.904761904761905,0.90597605,31.76941855
116,senate,R000584,Risch,ID,,R,35,0.914285714285714,0.86287264,31.76941855
0,senate,R000595,Rubio,FL,,Republican,118,0.906779661016949,0.53182099,1.19862561
115,senate,R000595,Rubio,FL,,R,83,0.939759036144578,0.56227889,1.19862561
116,senate,R000595,Rubio,FL,,R,35,0.828571428571429,0.45959226,1.19862561
0,senate,R000605,Rounds,SD,,Republican,115,0.921739130434783,0.89074283,29.79332222
115,senate,R000605,Rounds,SD,,R,84,0.916666666666667,0.89951902,29.79332222
116,senate,R000605,Rounds,SD,,R,31,0.935483870967742,0.8669622,29.79332222
0,senate,R000608,Rosen,NV,,Democrat,128,0.359375,0.62491939,-2.41712836
116,senate,R000608,Rosen,NV,,D,35,0.171428571428571,0.39072397,-2.41712836
0,senate,R000615,Romney,UT,,Republican,36,0.805555555555556,0.74514151,18.07933323
116,senate,R000615,Romney,UT,,R,36,0.805555555555556,0.74514151,18.07933323
0,senate,S000033,Sanders,VT,,Independent,105,0.142857142857143,0.22218861,-26.40835124
115,senate,S000033,Sanders,VT,,I,84,0.142857142857143,0.236595,-26.40835124
116,senate,S000033,Sanders,VT,,I,21,0.142857142857143,0.16456303,-26.40835124
0,senate,S000148,Schumer,NY,,Democrat,121,0.239669421487603,0.2349566,-22.49045614
115,senate,S000148,Schumer,NY,,D,84,0.273809523809524,0.25753921,-22.49045614
116,senate,S000148,Schumer,NY,,D,37,0.162162162162162,0.18368799,-22.49045614
0,senate,S000320,Shelby,AL,,Republican,121,0.933884297520661,0.87719164,27.72514661
115,senate,S000320,Shelby,AL,,R,84,0.94047619047619,0.89117593,27.72514661
116,senate,S000320,Shelby,AL,,R,37,0.918918918918919,0.84544353,27.72514661
0,senate,S000770,Stabenow,MI,,Democrat,121,0.289256198347107,0.5118834,0.22303327
115,senate,S000770,Stabenow,MI,,D,84,0.333333333333333,0.547125,0.22303327
116,senate,S000770,Stabenow,MI,,D,37,0.189189189189189,0.43187545,0.22303327
0,senate,S001141,Sessions,AL,,Republican,8,1,0.95761291,27.72514661
115,senate,S001141,Sessions,AL,,R,8,1,0.95761291,27.72514661
0,senate,S001181,Shaheen,NH,,Democrat,120,0.308333333333333,0.50199766,-0.36766386
115,senate,S001181,Shaheen,NH,,D,83,0.36144578313253,0.53823045,-0.36766386
116,senate,S001181,Shaheen,NH,,D,37,0.189189189189189,0.42071872,-0.36766386
0,senate,S001184,Scott,SC,,Republican,119,0.932773109243697,0.7532959,14.2659129
115,senate,S001184,Scott,SC,,R,84,0.964285714285714,0.78277954,14.2659129
116,senate,S001184,Scott,SC,,R,35,0.857142857142857,0.68253516,14.2659129
0,senate,S001191,Sinema,AZ,,Democrat,127,0.52755905511811,0.40187631,3.54559463
116,senate,S001191,Sinema,AZ,,D,36,0.277777777777778,0.49800943,3.54559463
0,senate,S001194,Schatz,HI,,Democrat,121,0.239669421487603,0.19371082,-32.18281473
115,senate,S001194,Schatz,HI,,D,84,0.273809523809524,0.21231418,-32.18281473
116,senate,S001194,Schatz,HI,,D,37,0.162162162162162,0.15147618,-32.18281473
0,senate,S001197,Sasse,NE,,Republican,118,0.864406779661017,0.86348059,25.04859475
115,senate,S001197,Sasse,NE,,R,83,0.867469879518072,0.87976012,25.04859475
116,senate,S001197,Sasse,NE,,R,35,0.857142857142857,0.82487485,25.04859475
0,senate,S001198,Sullivan,AK,,Republican,115,0.91304347826087,0.76460015,14.73064079
115,senate,S001198,Sullivan,AK,,R,81,0.925925925925926,0.78713053,14.73064079
116,senate,S001198,Sullivan,AK,,R,34,0.882352941176471,0.71092485,14.73064079
0,senate,S001202,Strange,AL,,Republican,45,0.911111111111111,0.88745216,27.72514661
115,senate,S001202,Strange,AL,,R,45,0.911111111111111,0.88745216,27.72514661
0,senate,S001203,Smith,MN,,Democrat,64,0.265625,0.45094347,-1.52013048
115,senate,S001203,Smith,MN,,D,27,0.333333333333333,0.52142916,-1.52013048
116,senate,S001203,Smith,MN,,D,37,0.216216216216216,0.39950796,-1.52013048
0,senate,S001217,Scott,FL,,Republican,36,0.916666666666667,0.43645412,1.19862561
116,senate,S001217,Scott,FL,,R,36,0.916666666666667,0.43645412,1.19862561
0,senate,T000250,Thune,SD,,Republican,120,0.941666666666667,0.88591252,29.79332222
115,senate,T000250,Thune,SD,,R,84,0.952380952380952,0.89951902,29.79332222
116,senate,T000250,Thune,SD,,R,36,0.916666666666667,0.85416401,29.79332222
0,senate,T000461,Toomey,PA,,Republican,116,0.879310344827586,0.51800165,0.72426964
115,senate,T000461,Toomey,PA,,R,81,0.888888888888889,0.55135156,0.72426964
116,senate,T000461,Toomey,PA,,R,35,0.857142857142857,0.44082042,0.72426964
0,senate,T000464,Tester,MT,,Democrat,121,0.31404958677686,0.8257245,20.42273211
115,senate,T000464,Tester,MT,,D,84,0.380952380952381,0.84563706,20.42273211
116,senate,T000464,Tester,MT,,D,37,0.162162162162162,0.78051761,20.42273211
0,senate,T000476,Tillis,NC,,Republican,119,0.932773109243697,0.5818627,3.65522853
115,senate,T000476,Tillis,NC,,R,82,0.951219512195122,0.61911325,3.65522853
116,senate,T000476,Tillis,NC,,R,37,0.891891891891892,0.49930743,3.65522853
0,senate,U000039,Udall,NM,,Democrat,121,0.256198347107438,0.36658401,-8.2132684
115,senate,U000039,Udall,NM,,D,84,0.273809523809524,0.39779287,-8.2132684
116,senate,U000039,Udall,NM,,D,37,0.216216216216216,0.29573145,-8.2132684
0,senate,V000128,Van Hollen,MD,,Democrat,120,0.233333333333333,0.21752982,-26.41643951
115,senate,V000128,Van Hollen,MD,,D,83,0.253012048192771,0.23939451,-26.41643951
116,senate,V000128,Van Hollen,MD,,D,37,0.189189189189189,0.168482,-26.41643951
0,senate,W000437,Wicker,MS,,Republican,121,0.933884297520661,0.79972164,17.82624982
115,senate,W000437,Wicker,MS,,R,84,0.964285714285714,0.82218948,17.82624982
116,senate,W000437,Wicker,MS,,R,37,0.864864864864865,0.74871358,17.82624982
0,senate,W000779,Wyden,OR,,Democrat,121,0.173553719008264,0.33029091,-10.97781682
115,senate,W000779,Wyden,OR,,D,84,0.19047619047619,0.35961111,-10.97781682
116,senate,W000779,Wyden,OR,,D,37,0.135135135135135,0.26372613,-10.97781682
0,senate,W000802,Whitehouse,RI,,Democrat,119,0.235294117647059,0.28267526,-15.50854907
115,senate,W000802,Whitehouse,RI,,D,84,0.273809523809524,0.30989164,-15.50854907
116,senate,W000802,Whitehouse,RI,,D,35,0.142857142857143,0.21735596,-15.50854907
0,senate,W000805,Warner,VA,,Democrat,121,0.363636363636364,0.41113365,-5.32370582
115,senate,W000805,Warner,VA,,D,84,0.44047619047619,0.44420349,-5.32370582
116,senate,W000805,Warner,VA,,D,37,0.189189189189189,0.33605617,-5.32370582
0,senate,W000817,Warren,MA,,Democrat,108,0.138888888888889,0.21878443,-27.19670645
115,senate,W000817,Warren,MA,,D,84,0.130952380952381,0.23288072,-27.19670645
116,senate,W000817,Warren,MA,,D,24,0.166666666666667,0.16944742,-27.19670645
0,senate,Y000064,Young,IN,,Republican,121,0.84297520661157,0.81368549,19.16519376
115,senate,Y000064,Young,IN,,R,84,0.928571428571429,0.83481105,19.16519376
116,senate,Y000064,Young,IN,,R,37,0.648648648648649,0.76572475,19.16519376
116,,V000133,,,,D,,"",0.39503629,
